levelId,code,levelType,playMode,passed,simulatorError,attempt,seed,state,shotLimit,shotsFired,clearRemainingShots,timeLimitSeconds,remainingTimeSeconds,score,boardCells,sourceName,errorMessage
207,L207_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,2,3828995464,out_of_shots_add_ball_prompt,19,19,0,,,4447,37,levels_pack_201_300.json#level_207,
219,L219_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,2,1402448380,out_of_shots_add_ball_prompt,35,35,0,,,8266,36,levels_pack_201_300.json#level_219,
229,L229_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,54605403,out_of_shots_add_ball_prompt,24,24,0,,,7572,17,levels_pack_201_300.json#level_229,
240,L240_BLAST_CHAIN_ROUTES,special_floating_island,timed_infinite_shots,false,false,2,1591780967,lost_objective,,43,,90,0,2853,57,levels_pack_201_300.json#level_240,
256,L256_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,2,1033568919,out_of_shots_add_ball_prompt,23,23,0,,,16317,11,levels_pack_201_300.json#level_256,
266,L266_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,2,1866908285,out_of_shots_add_ball_prompt,19,19,0,,,22837,23,levels_pack_201_300.json#level_266,
276,L276_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,2,2569896259,won_settlement_pending,35,35,0,,,9849,0,levels_pack_201_300.json#level_276,
288,L288_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,2058750510,out_of_shots_add_ball_prompt,21,21,0,,,5754,35,levels_pack_201_300.json#level_288,
306,L306_GROWTH_AND_KEYS,normal,shot_limited,false,false,1,2593233052,lost_objective,44,20,24,,,9347,0,levels_pack_301_400.json#level_306,
315,L315_GROWTH_AND_KEYS,normal,shot_limited,false,false,2,2761953116,lost_objective,42,32,10,,,7763,0,levels_pack_301_400.json#level_315,
325,L325_TRAPPED_SPRITE_RESCUE,trapped_sprite_rescue,shot_limited,false,true,1,1488163003,simulator_error,40,20,20,,,7808,45,levels_pack_301_400.json#level_325,Trapped sprite rescue bubble impact requires an attachment cell.
330,L330_GROWTH_AND_KEYS,special_floating_island,timed_infinite_shots,false,false,2,4183846333,lost_objective,,42,,90,0,3589,69,levels_pack_301_400.json#level_330,
340,L340_GROWTH_AND_KEYS,special_floating_island,timed_infinite_shots,true,false,1,2775806490,won,,28,,90,32.2,14956,4,levels_pack_301_400.json#level_340,
358,L358_GROWTH_AND_KEYS,normal,shot_limited,true,false,1,3310010504,won_settlement_pending,45,34,11,,,15928,2,levels_pack_301_400.json#level_358,
370,L370_GROWTH_AND_KEYS,special_floating_island,timed_infinite_shots,false,false,2,2798604869,lost_objective,,40,,90,0,5791,61,levels_pack_301_400.json#level_370,
383,L383_GROWTH_AND_KEYS,normal,shot_limited,false,false,1,807527105,lost_objective,42,28,14,,,7558,0,levels_pack_301_400.json#level_383,
395,L395_GROWTH_AND_KEYS,normal,shot_limited,false,false,1,2605066517,lost_objective,42,28,14,,,8605,0,levels_pack_301_400.json#level_395,
400,L400_GROWTH_AND_KEYS,special_floating_island,timed_infinite_shots,false,false,2,1011652359,lost_objective,,42,,90,0,3018,83,levels_pack_301_400.json#level_400,
426,L426_SYMBOLIC_PATTERNS,normal,shot_limited,false,false,1,3431886212,lost_objective,41,23,18,,,8802,0,levels_pack_401_500.json#level_426,
437,L437_SYMBOLIC_PATTERNS,normal,shot_limited,true,false,1,2423019051,won_settlement_pending,42,32,10,,,11206,4,levels_pack_401_500.json#level_437,
445,L445_SYMBOLIC_PATTERNS,normal,shot_limited,false,false,2,210516794,lost_objective,41,30,11,,,7845,0,levels_pack_401_500.json#level_445,
459,L459_SYMBOLIC_PATTERNS,normal,shot_limited,false,false,1,698998101,out_of_shots_add_ball_prompt,43,43,0,,,9606,22,levels_pack_401_500.json#level_459,
479,L479_SYMBOLIC_PATTERNS,normal,shot_limited,false,false,2,53346744,lost_objective,43,34,9,,,7758,4,levels_pack_401_500.json#level_479,
489,L489_SYMBOLIC_PATTERNS,normal,shot_limited,false,false,1,3005849111,lost_objective,43,31,12,,,7172,4,levels_pack_401_500.json#level_489,
503,L503_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,1,1541339081,lost_objective,42,9,33,,,6036,0,levels_pack_501_600.json#level_503,
513,L513_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,1,2314483391,lost_objective,42,35,7,,,8166,0,levels_pack_501_600.json#level_513,
525,L525_TRAPPED_SPRITE_RESCUE,trapped_sprite_rescue,shot_limited,false,true,2,2099657834,simulator_error,41,26,15,,,5852,12,levels_pack_501_600.json#level_525,Trapped sprite rescue bubble impact requires an attachment cell.
530,L530_FULL_SYSTEM_MASTERY,special_floating_island,timed_infinite_shots,false,false,1,168238460,lost_objective,,49,,90,0,9361,44,levels_pack_501_600.json#level_530,
540,L540_FULL_SYSTEM_MASTERY,special_floating_island,timed_infinite_shots,false,false,1,970611794,lost_objective,,42,,90,0,12963,27,levels_pack_501_600.json#level_540,
558,L558_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,1,1479922368,out_of_shots_add_ball_prompt,44,44,0,,,4638,79,levels_pack_501_600.json#level_558,
576,L576_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,1,2014257998,lost_objective,43,20,23,,,7249,0,levels_pack_501_600.json#level_576,
583,L583_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,2,1521783168,lost_objective,42,12,30,,,7736,0,levels_pack_501_600.json#level_583,
595,L595_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,2,2953668084,lost_objective,42,20,22,,,8943,0,levels_pack_501_600.json#level_595,
619,L619_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,352179189,lost_objective,45,38,7,,,7001,4,levels_pack_601_700.json#level_619,
639,L639_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,2,3868881752,out_of_shots_add_ball_prompt,45,45,0,,,16756,32,levels_pack_601_700.json#level_639,
650,L650_BLAST_CHAIN_ROUTES,special_floating_island,timed_infinite_shots,false,false,2,2990033149,lost_objective,,46,,90,0,3516,88,levels_pack_601_700.json#level_650,
670,L670_BLAST_CHAIN_ROUTES,special_floating_island,timed_infinite_shots,false,false,2,533909161,lost_objective,,28,,90,29.05,9477,4,levels_pack_601_700.json#level_670,
690,L690_BLAST_CHAIN_ROUTES,special_floating_island,timed_infinite_shots,false,false,2,2070367365,lost_objective,,43,,90,0,12534,69,levels_pack_601_700.json#level_690,
708,L708_GROWTH_AND_KEYS,normal,shot_limited,false,false,1,364011658,out_of_shots_add_ball_prompt,46,46,0,,,6424,72,levels_pack_701_800.json#level_708,
714,L714_GROWTH_AND_KEYS,normal,shot_limited,false,false,2,1281086525,out_of_shots_add_ball_prompt,44,44,0,,,8212,20,levels_pack_701_800.json#level_714,
720,L720_GROWTH_AND_KEYS,special_floating_island,timed_infinite_shots,false,false,1,2027465950,lost_objective,,45,,90,0,3515,67,levels_pack_701_800.json#level_720,
736,L736_GROWTH_AND_KEYS,normal,shot_limited,false,false,1,1537421806,out_of_shots_add_ball_prompt,45,45,0,,,2354,77,levels_pack_701_800.json#level_736,
740,L740_GROWTH_AND_KEYS,special_floating_island,timed_infinite_shots,false,false,2,1387884595,lost_objective,,45,,90,0,3665,87,levels_pack_701_800.json#level_740,
748,L748_GROWTH_AND_KEYS,normal,shot_limited,false,false,1,3469311010,out_of_shots_add_ball_prompt,46,46,0,,,2777,67,levels_pack_701_800.json#level_748,
760,L760_GROWTH_AND_KEYS,special_floating_island,timed_infinite_shots,false,false,2,3193173743,lost_objective,,41,,90,0,6481,66,levels_pack_701_800.json#level_760,
768,L768_GROWTH_AND_KEYS,normal,shot_limited,false,false,2,2895093911,out_of_shots_add_ball_prompt,46,46,0,,,8504,21,levels_pack_701_800.json#level_768,
777,L777_GROWTH_AND_KEYS,normal,shot_limited,true,false,2,1015212462,won_settlement_pending,46,39,7,,,16627,4,levels_pack_701_800.json#level_777,
786,L786_TRAPPED_SPRITE_RESCUE,trapped_sprite_rescue,shot_limited,true,false,2,3434156773,won_settlement_pending,42,29,13,,,29251,0,levels_pack_701_800.json#level_786,
793,L793_GROWTH_AND_KEYS,normal,shot_limited,false,false,2,322258654,lost_objective,44,27,17,,,8367,0,levels_pack_701_800.json#level_793,
800,L800_GROWTH_AND_KEYS,special_floating_island,timed_infinite_shots,false,false,2,1740569271,lost_objective,,46,,90,0,7970,81,levels_pack_701_800.json#level_800,
813,L813_SYMBOLIC_PATTERNS,normal,shot_limited,false,false,1,4076050963,lost_objective,42,36,6,,,8481,0,levels_pack_801_900.json#level_813,
828,L828_SYMBOLIC_PATTERNS,normal,shot_limited,false,false,2,2978950123,out_of_shots_add_ball_prompt,44,44,0,,,13280,15,levels_pack_801_900.json#level_828,
835,L835_SYMBOLIC_PATTERNS,normal,shot_limited,false,false,2,68378564,out_of_shots_add_ball_prompt,43,43,0,,,2935,36,levels_pack_801_900.json#level_835,
842,L842_TRAPPED_SPRITE_RESCUE,trapped_sprite_rescue,shot_limited,false,false,1,3869814052,out_of_shots_add_ball_prompt,42,42,0,,,29286,7,levels_pack_801_900.json#level_842,
850,L850_SYMBOLIC_PATTERNS,special_floating_island,timed_infinite_shots,false,false,2,1590738469,lost_objective,,36,,90,15.45,9865,4,levels_pack_801_900.json#level_850,
859,L859_SYMBOLIC_PATTERNS,normal,shot_limited,false,false,2,4006078332,out_of_shots_add_ball_prompt,45,45,0,,,6914,61,levels_pack_801_900.json#level_859,
875,L875_SYMBOLIC_PATTERNS,normal,shot_limited,false,false,1,1128399605,lost_objective,43,22,21,,,6423,0,levels_pack_801_900.json#level_875,
883,L883_SYMBOLIC_PATTERNS,normal,shot_limited,false,false,2,3015314964,out_of_shots_add_ball_prompt,42,42,0,,,9461,12,levels_pack_801_900.json#level_883,
897,L897_SYMBOLIC_PATTERNS,normal,shot_limited,false,false,1,3837757503,out_of_shots_add_ball_prompt,44,44,0,,,10028,21,levels_pack_801_900.json#level_897,
906,L906_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,1,1955217764,out_of_shots_add_ball_prompt,44,44,0,,,4052,60,levels_pack_901_1000.json#level_906,
915,L915_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,2,2326085684,lost_objective,43,27,16,,,6903,0,levels_pack_901_1000.json#level_915,
920,L920_FULL_SYSTEM_MASTERY,special_floating_island,timed_infinite_shots,false,false,1,327399702,lost_objective,,44,,90,0,3402,92,levels_pack_901_1000.json#level_920,
929,L929_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,2,766650566,out_of_shots_add_ball_prompt,46,46,0,,,6715,82,levels_pack_901_1000.json#level_929,
942,L942_TRAPPED_SPRITE_RESCUE,trapped_sprite_rescue,shot_limited,true,false,2,985889497,won_settlement_pending,42,33,9,,,21466,0,levels_pack_901_1000.json#level_942,
950,L950_FULL_SYSTEM_MASTERY,special_floating_island,timed_infinite_shots,false,false,2,725558593,lost_objective,,40,,90,0,4324,73,levels_pack_901_1000.json#level_950,
959,L959_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,2,3140644248,out_of_shots_add_ball_prompt,46,46,0,,,7197,45,levels_pack_901_1000.json#level_959,
968,L968_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,2,1260820191,out_of_shots_add_ball_prompt,45,45,0,,,11452,21,levels_pack_901_1000.json#level_968,
975,L975_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,2,2678770312,lost_objective,43,19,24,,,6806,0,levels_pack_901_1000.json#level_975,
989,L989_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,2,917738330,out_of_shots_add_ball_prompt,46,46,0,,,6988,42,levels_pack_901_1000.json#level_989,
999,L999_TRAPPED_SPRITE_RESCUE,trapped_sprite_rescue,shot_limited,true,false,2,1620660768,won_settlement_pending,44,29,15,,,22447,0,levels_pack_901_1000.json#level_999,
