levelId,code,levelType,playMode,passed,simulatorError,attempt,seed,state,shotLimit,shotsFired,clearRemainingShots,timeLimitSeconds,remainingTimeSeconds,score,boardCells,sourceName,errorMessage
626,L626_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,1736015836,won_settlement_pending,42,34,8,,,22085,0,levels_pack_601_700.json#level_626,
627,L627_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,84009357,won_settlement_pending,44,20,24,,,28745,4,levels_pack_601_700.json#level_627,
628,L628_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,2764598074,won_settlement_pending,43,32,11,,,20517,4,levels_pack_601_700.json#level_628,
629,L629_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,982717163,lost_objective,45,31,14,,,9716,4,levels_pack_601_700.json#level_629,
630,L630_BLAST_CHAIN_ROUTES,special_floating_island,timed_infinite_shots,true,false,1,3629880472,won,,12,,90,65.1,16257,4,levels_pack_601_700.json#level_630,
631,L631_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,2,4032708816,won_settlement_pending,41,10,31,,,26944,0,levels_pack_601_700.json#level_631,
632,L632_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,472547830,won_settlement_pending,42,17,25,,,42849,0,levels_pack_601_700.json#level_632,
633,L633_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,2,1036604734,won_settlement_pending,42,39,3,,,19039,0,levels_pack_601_700.json#level_633,
634,L634_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,1371376980,won_settlement_pending,42,42,0,,,9546,2,levels_pack_601_700.json#level_634,
635,L635_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,4148442885,won_settlement_pending,42,16,26,,,40580,0,levels_pack_601_700.json#level_635,
636,L636_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,2500640434,won_settlement_pending,42,16,26,,,43304,0,levels_pack_601_700.json#level_636,
637,L637_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,886513763,won_settlement_pending,44,25,19,,,31201,4,levels_pack_601_700.json#level_637,
638,L638_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,3399461392,won_settlement_pending,43,26,17,,,13014,4,levels_pack_601_700.json#level_638,
639,L639_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,2,3868881752,out_of_shots_add_ball_prompt,45,45,0,,,16756,32,levels_pack_601_700.json#level_639,
640,L640_BLAST_CHAIN_ROUTES,special_floating_island,timed_infinite_shots,false,false,2,2152892695,lost_objective,,41,,90,0,13757,66,levels_pack_601_700.json#level_640,
641,L641_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,2889439551,won_settlement_pending,41,18,23,,,16527,0,levels_pack_601_700.json#level_641,
642,L642_TRAPPED_SPRITE_RESCUE,trapped_sprite_rescue,shot_limited,false,true,1,1136771308,simulator_error,41,4,37,,,75,121,levels_pack_601_700.json#level_642,Trapped sprite rescue bubble impact requires an attachment cell.
643,L643_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,3783805597,won_settlement_pending,42,22,20,,,16514,0,levels_pack_601_700.json#level_643,
644,L644_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,2270219338,lost_objective,42,26,16,,,8295,2,levels_pack_601_700.json#level_644,
645,L645_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,622557179,won_settlement_pending,42,29,13,,,13466,0,levels_pack_601_700.json#level_645,
646,L646_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,3139697064,won_settlement_pending,42,28,14,,,13479,0,levels_pack_601_700.json#level_646,
647,L647_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,1525310297,won_settlement_pending,44,16,28,,,11340,4,levels_pack_601_700.json#level_647,
648,L648_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,4172473606,won_settlement_pending,43,26,17,,,17346,4,levels_pack_601_700.json#level_648,
649,L649_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,2659019959,won_settlement_pending,45,27,18,,,13980,4,levels_pack_601_700.json#level_649,
650,L650_BLAST_CHAIN_ROUTES,special_floating_island,timed_infinite_shots,false,false,2,2990033149,lost_objective,,46,,90,0,3516,88,levels_pack_601_700.json#level_650,
651,L651_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,3553400853,won_settlement_pending,41,25,16,,,29663,0,levels_pack_601_700.json#level_651,
652,L652_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,1905722306,won_settlement_pending,42,13,29,,,24351,0,levels_pack_601_700.json#level_652,
653,L653_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,392136051,won_settlement_pending,42,22,20,,,32017,0,levels_pack_601_700.json#level_653,
654,L654_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,3043364640,won_settlement_pending,42,25,17,,,31987,2,levels_pack_601_700.json#level_654,
655,L655_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,1261352657,won_settlement_pending,42,11,31,,,17290,0,levels_pack_601_700.json#level_655,
656,L656_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,3942201502,won_settlement_pending,42,29,13,,,12624,0,levels_pack_601_700.json#level_656,
657,L657_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,2290197071,won_settlement_pending,44,25,19,,,28982,4,levels_pack_601_700.json#level_657,
658,L658_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,776480252,won_settlement_pending,43,10,33,,,22999,4,levels_pack_601_700.json#level_658,
659,L659_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,3423645613,out_of_shots_add_ball_prompt,45,45,0,,,10453,33,levels_pack_601_700.json#level_659,
660,L660_BLAST_CHAIN_ROUTES,special_floating_island,timed_infinite_shots,true,false,2,3991343043,won,,42,,90,6.15,15634,4,levels_pack_601_700.json#level_660,
661,L661_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,31709963,won_settlement_pending,41,26,15,,,24665,0,levels_pack_601_700.json#level_661,
662,L662_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,2812953272,won_settlement_pending,42,24,18,,,23704,0,levels_pack_601_700.json#level_662,
663,L663_TRAPPED_SPRITE_RESCUE,trapped_sprite_rescue,shot_limited,false,true,2,3410926320,simulator_error,41,25,16,,,20183,30,levels_pack_601_700.json#level_663,Trapped sprite rescue bubble impact requires an attachment cell.
664,L664_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,3678227990,won_settlement_pending,42,18,24,,,37244,2,levels_pack_601_700.json#level_664,
665,L665_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,2059792839,won_settlement_pending,42,15,27,,,19314,0,levels_pack_601_700.json#level_665,
666,L666_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,411859828,won_settlement_pending,42,23,19,,,12523,0,levels_pack_601_700.json#level_666,
667,L667_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,3193240869,won_settlement_pending,44,13,31,,,26358,4,levels_pack_601_700.json#level_667,
668,L668_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,1545561298,won_settlement_pending,43,27,16,,,20561,4,levels_pack_601_700.json#level_668,
669,L669_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,2,2082189338,out_of_shots_add_ball_prompt,45,45,0,,,9829,37,levels_pack_601_700.json#level_669,
670,L670_BLAST_CHAIN_ROUTES,special_floating_island,timed_infinite_shots,false,false,2,533909161,lost_objective,,28,,90,29.05,9477,4,levels_pack_601_700.json#level_670,
671,L671_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,934878177,won_settlement_pending,41,15,26,,,25441,0,levels_pack_601_700.json#level_671,
672,L672_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,3577847214,won_settlement_pending,42,27,15,,,15000,0,levels_pack_601_700.json#level_672,
673,L673_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,1795688287,won_settlement_pending,42,14,28,,,61480,0,levels_pack_601_700.json#level_673,
674,L674_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,181438732,won_settlement_pending,42,23,19,,,12846,2,levels_pack_601_700.json#level_674,
675,L675_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,2828742845,won_settlement_pending,42,24,18,,,17269,0,levels_pack_601_700.json#level_675,
676,L676_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,1319352938,won_settlement_pending,42,24,18,,,25921,0,levels_pack_601_700.json#level_676,
677,L677_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,3966385179,won_settlement_pending,44,14,30,,,20147,4,levels_pack_601_700.json#level_677,
678,L678_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,2184357832,won_settlement_pending,43,25,18,,,18777,4,levels_pack_601_700.json#level_678,
679,L679_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,2,2948691936,lost_objective,45,18,27,,,9479,4,levels_pack_601_700.json#level_679,
680,L680_BLAST_CHAIN_ROUTES,special_floating_island,timed_infinite_shots,true,false,2,1236897215,won,,33,,90,24.5,18096,4,levels_pack_601_700.json#level_680,
681,L681_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,1699502807,won_settlement_pending,41,26,15,,,12288,0,levels_pack_601_700.json#level_681,
682,L682_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,4212448388,won_settlement_pending,42,18,24,,,37045,0,levels_pack_601_700.json#level_682,
683,L683_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,2,350427308,won_settlement_pending,42,26,16,,,18811,0,levels_pack_601_700.json#level_683,
684,L684_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,954714594,won_settlement_pending,42,17,25,,,39069,2,levels_pack_601_700.json#level_684,
685,L685_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,3735974803,won_settlement_pending,42,23,19,,,18776,0,levels_pack_601_700.json#level_685,
686,L686_TRAPPED_SPRITE_RESCUE,trapped_sprite_rescue,shot_limited,false,true,1,2088170816,simulator_error,41,12,29,,,1351,83,levels_pack_601_700.json#level_686,Trapped sprite rescue bubble impact requires an attachment cell.
687,L687_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,302087409,won_settlement_pending,44,23,21,,,19054,4,levels_pack_601_700.json#level_687,
688,L688_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,2,1073068071,won_settlement_pending,43,32,11,,,11820,4,levels_pack_601_700.json#level_688,
689,L689_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,1469081711,out_of_shots_add_ball_prompt,45,45,0,,,3738,95,levels_pack_601_700.json#level_689,
690,L690_BLAST_CHAIN_ROUTES,special_floating_island,timed_infinite_shots,false,false,2,2070367365,lost_objective,,43,,90,0,6484,51,levels_pack_601_700.json#level_690,
691,L691_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,2338559437,won_settlement_pending,41,24,17,,,22743,0,levels_pack_601_700.json#level_691,
692,L692_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,690626426,won_settlement_pending,42,27,15,,,30077,0,levels_pack_601_700.json#level_692,
693,L693_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,3371335979,won_settlement_pending,42,21,21,,,33762,0,levels_pack_601_700.json#level_693,
694,L694_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,2,3766572609,won_settlement_pending,42,20,22,,,10879,2,levels_pack_601_700.json#level_694,
695,L695_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,2,2189028368,won_settlement_pending,42,30,12,,,11595,0,levels_pack_601_700.json#level_695,
696,L696_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,2,741370543,won_settlement_pending,42,42,0,,,13107,0,levels_pack_601_700.json#level_696,
697,L697_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,1104461799,won_settlement_pending,44,25,19,,,30193,4,levels_pack_601_700.json#level_697,
698,L698_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,3885965716,won_settlement_pending,43,19,24,,,41788,4,levels_pack_601_700.json#level_698,
699,L699_TRAPPED_SPRITE_RESCUE,trapped_sprite_rescue,shot_limited,false,true,2,194770396,simulator_error,43,18,25,,,4825,58,levels_pack_601_700.json#level_699,Trapped sprite rescue bubble impact requires an attachment cell.
700,L700_BLAST_CHAIN_ROUTES,special_floating_island,timed_infinite_shots,true,false,1,460215026,won,,12,,90,60.9,13251,4,levels_pack_601_700.json#level_700,
701,L701_GROWTH_AND_KEYS,normal,shot_limited,true,false,1,3107378339,won_settlement_pending,43,15,28,,,35366,0,levels_pack_701_800.json#level_701,
702,L702_GROWTH_AND_KEYS,normal,shot_limited,true,false,1,1489067600,won_settlement_pending,44,40,4,,,10966,0,levels_pack_701_800.json#level_702,
703,L703_GROWTH_AND_KEYS,normal,shot_limited,false,false,2,1890950808,lost_objective,44,26,18,,,8581,0,levels_pack_701_800.json#level_703,
704,L704_GROWTH_AND_KEYS,normal,shot_limited,true,false,1,2622507982,won_settlement_pending,44,38,6,,,19355,2,levels_pack_701_800.json#level_704,
705,L705_GROWTH_AND_KEYS,normal,shot_limited,false,false,1,840486271,out_of_shots_add_ball_prompt,44,44,0,,,8524,39,levels_pack_701_800.json#level_705,
706,L706_GROWTH_AND_KEYS,normal,shot_limited,true,false,1,3491985196,won_settlement_pending,45,43,2,,,11176,0,levels_pack_701_800.json#level_706,
